"id","名 称","名称カナ","所在地","電話","常勤薬剤師の人数","非常勤薬剤師の人数","常勤薬剤師数及び非常勤薬剤師数を常勤換算した数との合計数","前年の実施件数","前年（前年度）の患者数（延べ数）","前年の延件数","前年の実数"
"14130971","開気堂薬局","カイキドウヤッキョク","ヨコハマシ　カナザワク　ヤツマチ３６３－１","045-790-5691","1","3","1.2","0","0","0","0"
"14130980","あおぞら薬局","アオゾラヤッキョク","ヨコハマシカナザワクヤツチョウ３６４","045-791-0361","1","2","1.5","2","12754","0","0"
"14131005","くま薬局金沢文庫店","クマヤッキョクカナザワブンコテン","ヨコハマシカナザワクヤツマチ３７８","045-791-3561","4","4","4.8","2","1940","093","2"
"14131013","ハックドラッグ金沢文庫西口薬局","ハックドラッグカナザワブンコニシグチヤッキョク","ヨコハマシカナザワクヤツチョウ４１９－１Ｆ","045-791-7089","5","7","9.7","0","42726","16","32"
"14131056","アイ調剤薬局","アイチョウザイヤキョク","ヨコハマシ　カナザワク　デイキ１－１７－２０－１－Ａ","045-786-9918","1","4","3","1","11500","0","0"
"14131064","金沢薬局","カナザワヤッキョク","ヨコハマシカナザワクデイキ１－１８－１２　サカモトビル１カイ","045-785-0127","2","3","3.3","0","1934","1864","0"
"14131072","ゆたか薬局金沢文庫店","ユタカヤッキョク　カナザワブンコテン","ヨコハマシ　カナザワク　デイキ１－１８－１４","045-784-7677","2","4","2.8","1","10250","23","12"
"14131080","サカイヤ薬局ユニオン店","サカイヤヤッキョクユニオンテン","ヨコハマシカナザワクデイキ２－５－１－１００","045-701-9041","5","0","5","0","15883","0","0"
"14131099","東朝比奈薬局","ヒガシアサヒナヤッキョク","ヨコハマシカナザワクヒガシアサヒナ２－２０－７","045-789-0711","1","4","2.5","3","16526","20","23"
"14131102","共創未来　能見台薬局","キョウソウミライ　ノウケンダイヤッキョク","ヨコハマシカナザワクノウケンダイ３－１６－１","045-773-7220","2","0","2.2","0","10900","98","15"
"14131110","有限会社いづみ薬局","ユウゲンガイシャイヅミヤッキョク","ヨコハマシカナザワクノウケンダイ４－４－２２","045-784-0006","2","2","2.1","0","6189","0","0"
"14131129","サン薬局","サンヤッキョク","ヨコハマシカナザワクノウケンダイドオリ１－２　シラカバビル１カイ","045-783-0203","3","3","3","4","4318","85","0"
"14131145","かど薬局能見台店","カドヤッキョク　ノウケンダイテン","ヨコハマシカナザワクノウケンダイドオリ２５－３","045-788-1266","2","4","4","0","14400","0","18"
"14131153","ファーコス薬局　能見台","ファーコスヤッキョク　ノウケンダイ","ヨコハマシカナザワクノウケンダイドウリ４－１３","045-784-8557","2","2","3.4","1","14197","40","10"
"14131161","みどり薬局","ミドリヤッキョク","ヨコハマシカナザワクノウケンダイドオリ８－１－１Ｆ","045-788-0737","7","0","7","3","35145","194","137"
"14131170","椿薬局","ツバキヤッキョク","ヨコハマシカナザワクトミオカニシ１－３４－２－１０１","045-774-0204","1","5","1.3","0","8194","0","0"
"14131196","富岡薬局","トミオカヤクキョク","ヨコハマシカナザワクトミオカニシ２－１－９","045-772-3315","8","8","11,8","11","55898","338","8"
"14131218","アイリス薬局","アイリスヤッキョク","ヨコハマシカナザワクトミオカニシ６－１６－１８","045-773-7719","1","4","3","0","9115","0","2"
"14131234","株式会社はるみ薬局","カブシキガイシャハルミヤッキョク","ヨコハマシカナザワクトミオカニシ７－５－１８","045-773-2922","1","1","1.5","0","0","0","0"
"14131242","薬樹薬局　富岡","ヤクジュヤッキョク　トミオカ","ヨコハマシカナザワクトミオカヒガシ５－１８－１","045-778-7851","8","1","8.0","1","27430","1291","26"
"14131269","エー・アイ薬局","エー・アイヤッキョク","ヨコハマシカナザワクトミオカヒガシ５－１８－１２","045-775-4177","1","4","1.7","0","7857","0","0"
"14131277","薬局サンライト","ヤッキョクサンライト","ヨコハマシカナザワクトミオカヒガシ５－２１－５　ホリビル１Ｆ","045-775-0616","1","1","1.4","1","12040","235","236"
"14131293","さくら薬局横浜福浦店","サクラヤッキョクヨコハマフクウラテン","ヨコハマシカナザワクフクウラ２－９－５","045-781-2500","8","11","19","0","29399","0","5"
"14131315","米川薬局","ヨネカワヤッキョク","ヨコハマシカナザワクヒラカタチョウ１９－３","045-790-1539","1","5","2.0","0","4624","0","0"
"14131323","田丸薬局","タマルヤッキョク","ヨコハマシカナザワクヒラカタチョウ１９－５","045-790-1201","3","2","3.5","0","11771","0","10"
"14131331","平安堂薬局並木店","ヘイアンドウヤッキョクナミキテン","ヨコハマシカナザワクナミキ１－１７－６－４","045-778-7320","3","0","3.0","0","21067","0","0"
"14131358","なぎさ薬局","ナギサヤッキョク","ヨコハマシカナザワクナミキ２－３－３－１０２","045-785-5728","1","3","2","0","8595","1419","4"
"14131366","漢方薬局大観","カンポウヤッキョクタイカン","ヨコハマシカナザワクヤナギチョウ３１－８","045-784-8186","1","0","1","0","0","0","0"
"14131382","マリン薬局","マリンヤッキョク","ヨコハマシカナザワクムツウラ４－１２－１１","045-786-1522","1","2","1.1","0","6900","0","1"
"14131390","ひかり薬局　六浦店","ヒカリヤッキョク　ムツウラテン","ヨコハマシカナザワクムツウラ５－１－３","045-780-1051","2","0","2","0","16398","65","2"
"14131412","さくら薬局横浜六浦店","サクラヤッキョク　ヨコハマムツウラテン","ヨコハマシ　カナザワク　ムツウラヒガシ１－２０－２３","045-790-8621","1","2","2.5","6","11800","1","0"
"14131439","ミネ薬局六浦店","ミネヤッキョクムツウラテン","ヨコハマシカナザワクムツウラヒガシ１－２２－２１","045-789-3057","5","0","5","0","33838","0","0"
"14131455","セガサキ薬局","セガサキヤッキョク","ヨコハマシカナザワクムツウラヒガシ２－４－７","045-782-2134","1","0","1.0","","1072","",""
"14131480","アーク調剤薬局金沢南店","アークチョウザイヤッキョクカナザワミナミテン","ヨコハマシカナザワクムツウラヒガシ３－１－２７－１Ｆ","045-701-4844","5","0","5","0","22066","65","22"
"14131501","一福堂薬局","イップクドウヤッキョク","ヨコハマシカナザワクムツウラミナミ２－２－３","045-782-3516","1","0","1","","0","",""
"14131510","おおはら薬局","オオハラヤッキョク","ヨコハマシカナザワクムツウラミナミ２－４２－２１","045-788-6953","1","2","3","0","3538","0","0"
"14131528","むつうら薬局","ムツウラヤッキョク","ヨコハマシカナザワクムツウラミナミ２－８－１２","045-788-8855","5","3","5","1","50000","50","55"
"14131536","ひばり薬局六浦店","ヒバリヤッキョクムツウラテン","ヨコハマシカナザワクムツウラミナミ２－８－５　カンダビル１カイ","045-785-5005","4","0","4","0","24380","22","24"
"14131544","谷津坂薬局","ヤツザカヤッキョク","ヨコハマシカナザワクノウケンダイドオリ６－１","045-788-3359","3","1","2","2","14000","150","80"
"14131552","カメイ調剤薬局港北店","カメイチョウザイヤッキョクコウホクテン","ヨコハマシ　コウホクク　シモダチョウ２－７－８","045-566-8220","4","7","4.9","4","10674","924","18"
"14131560","アイランド薬局横浜下田店","アイランドヤッキョクヨコハマシモダテン","ヨコハマシコウホククシモダチョウ２－７－９","045-560-4189","3","5","3","1","10784","22","3"
"14131579","下田薬局","シモダヤッキョク","ヨコハマシコウホククシモダチョウ２－９－１０","045-560-0571","1","3","1.3","1","5855","755","38"
"14131595","菊名池薬局","キクナイケヤッキョク","ヨコハマシコウホククキクナ１－１３－１","045-435-2820","1","2","1.5","0","3960","0","10"
"14131609","はるみ薬局","ハルミヤッキョク","ヨコハマシコウホククキクナ１－１３－２３","045-432-9890","1","0","1","0","0","0","0"
"14131617","坂本薬局妙蓮寺店","サカモトヤッキョクミョウレンジテン","ヨコハマシコウホククキクナ１－２－４","045-633-8238","2","7","4.0","1","16807","49","9"
"14131625","株式会社秋本薬局妙蓮寺店","カブシキガイシャアキモトヤッキョクミョウレンジテン","ヨコハマシコウホククキクナ１－４－２　ミョウレンジダイイチタチバナビル","045-423-8484","5","3","6","0","45933","98","0"
"14131633","プラス薬局","プラスヤッキョク","ヨコハマシコウホククキクナ３－１５－２７","045-434-9383","4","4","4.6","0","21,589","35","15"
"14131641","新生堂薬局","シンセイドウヤッキョク","ヨコハマシコウホククキクナ４－１－６","045-401-9406","1","0","0","3","10233","0","60"
"14131668","株式会社横浜菊名薬局","カブシキガイシャヨコハマキクナヤッキョク","ヨコハマシコウホククキクナ４－３－４６","045-401-2622","4","5","6.9","0","30216","173","59"
"14131676","菊名調剤薬局","キクナチョウザイヤッキョク","ヨコハマシコウホククニシキガオカ１６－１６","045-433-3555","9","14","9","0","12122","170","142"
"14131684","有限会社すみれ薬局","ユウゲンガイシャスミレヤッキョク","ヨコハマシコウホククツナシマニシ１－１－７","045-531-0148","5","3","6.5","0","15000","72","60"
"14131692","光和薬局西口店","コウワヤッキョクニシグチテン","ヨコハマシコウホククツナシマニシ１－２－３","045-531-0550","1","2","2.5","3","11158","0","22"
"14131714","ハックドラッグ綱島駅前薬局","ハックドラッグツナシマエキマエヤッキョク","ヨコハマシコウホククツナシマニシ１－６－６　アーバンシュロスツナシマイッカイ","045-540-0889","5","6","8.1","1","22999","419","0"
"14131722","綱島中央薬局","ツナシマチュウオウヤッキョク","ヨコハマシコウホククツナシマニシ２－１１－２４－１０２","045-547-0611","4","2","5","0","28468","22","46"
"14131749","綱島調剤薬局","ツナシマチョウザイヤッキョク","ヨコハマシコウホククツナシマニシ２－１６－１９","045-541-2065","2","3","5","0","12727","1500","20"
"14131765","かもめ薬局綱島店","カモメヤッキョクツナシマテン","ヨコハマシコウホククツナシマニシ２－７－２","045-543-9777","1","4","5","1","29283","341","4"
"14131781","スギモト薬局","スギモトヤッキョク","ヨコハマシコウホククツナシマニシ４－１３－３１","045-531-6020","2","0","2","0","13592","0","3"
"14131803","大信薬局綱島店","タイシンヤッキョクツナシマテン","ヨコハマシコウホククツナシマヒガシ１－１０－７","045-542-8301","1","1","1.5","0","11689","0","0"
"14131838","ホーゲン薬局","ホーゲンヤッキョク","ヨコハマシコウホククツナシマヒガシ１－２－１３","045-531-0061","8","13","10","0","24000","120","10"
"14131854","ハジメ薬局綱島東店","ハジメヤッキョクツナシマヒガシテン","ヨコハマシコウホククツナシマヒガシ２－１３－２４","045-546-0890","3","1","3.5","0","15347","21","35"
"14131862","回徳堂薬局","カイトクドウヤッキョク","ヨコハマシ　コウホクク　ツナシマヒガシ２－１－５","045-543-3227","2.0","0.0","2.0","0","000","0","0"
"14131870","みつばち薬局","ミツバチヤッキョク","ヨコハマシコウホククタカタニシ２－５－２５","045-590-5090","4","3","5","4","27652","1865","845"
"14131897","タカダ薬局","タカダヤッキョク","ヨコハマシコウホククタカダヒガシ３－１２－１０","045-546-0398","1","0","0","0","393","0","0"
